# NEW LOG
# format=1.3.6nano
# deadtime=on
$BNRDD,1326,2019-02-21T02:25:33Z,40,5,93,A,0629.3421,N,12449.0645,E,95.70,A,6,148*72
$BNRDD,1326,2019-02-21T02:25:38Z,38,2,95,A,0629.3409,N,12449.0648,E,93.50,A,6,148*74
$BNRDD,1326,2019-02-21T02:25:43Z,39,4,99,A,0629.3397,N,12449.0648,E,91.80,A,6,162*74
$BNRDD,1326,2019-02-21T02:25:48Z,40,4,103,A,0629.3393,N,12449.0648,E,90.90,A,6,148*4F
$BNRDD,1326,2019-02-21T02:25:53Z,37,2,105,A,0629.3395,N,12449.0649,E,90.40,A,6,148*4F
$BNRDD,1326,2019-02-21T02:25:58Z,37,4,109,A,0629.3386,N,12449.0641,E,81.80,A,8,136*4F
$BNRDD,1326,2019-02-21T02:26:03Z,37,3,112,A,0629.3395,N,12449.0639,E,85.70,A,8,136*49
$BNRDD,1326,2019-02-21T02:26:08Z,44,8,120,A,0629.3382,N,12449.0636,E,83.80,A,8,136*4C
$BNRDD,1326,2019-02-21T02:26:23Z,46,6,132,A,0629.3368,N,12449.0646,E,83.60,A,6,151*48
$BNRDD,1326,2019-02-21T02:26:28Z,45,1,133,A,0629.3365,N,12449.0652,E,83.70,A,6,173*4F
$BNRDD,1326,2019-02-21T02:26:33Z,41,1,134,A,0629.3359,N,12449.0658,E,83.60,A,6,211*45
$BNRDD,1326,2019-02-21T02:26:38Z,42,3,137,A,0629.3358,N,12449.0658,E,83.70,A,6,210*4D
$BNRDD,1326,2019-02-21T02:26:43Z,40,2,139,A,0629.3360,N,12449.0652,E,84.00,A,7,133*4E
$BNRDD,1326,2019-02-21T02:26:48Z,39,3,142,A,0629.3355,N,12449.0649,E,84.00,A,7,132*4B
$BNRDD,1326,2019-02-21T02:26:53Z,39,2,144,A,0629.3347,N,12449.0628,E,84.00,A,7,133*43
$BNRDD,1326,2019-02-21T02:26:58Z,39,4,148,A,0629.3324,N,12449.0607,E,84.00,A,7,133*4A
$BNRDD,1326,2019-02-21T02:27:03Z,38,2,150,A,0629.3310,N,12449.0582,E,84.10,A,7,132*42
$BNRDD,1326,2019-02-21T02:27:08Z,32,2,152,A,0629.3270,N,12449.0552,E,84.30,A,7,132*49
$BNRDD,1326,2019-02-21T02:27:13Z,33,3,155,A,0629.3214,N,12449.0514,E,84.40,A,6,133*43
$BNRDD,1326,2019-02-21T02:27:19Z,31,2,157,A,0629.3169,N,12449.0489,E,84.40,A,5,211*44
$BNRDD,1326,2019-02-21T02:27:23Z,28,3,160,A,0629.3195,N,12449.0509,E,84.50,A,5,210*4A
$BNRDD,1326,2019-02-21T02:27:28Z,30,3,163,A,0629.3176,N,12449.0491,E,84.60,A,5,210*45
$BNRDD,1326,2019-02-21T02:27:33Z,29,0,163,A,0629.3193,N,12449.0490,E,84.70,A,4,260*49
$BNRDD,1326,2019-02-21T02:27:38Z,28,2,165,A,0629.3171,N,12449.0467,E,84.70,A,4,260*43
$BNRDD,1326,2019-02-21T02:27:43Z,27,1,166,A,0629.3147,N,12449.0459,E,84.80,A,4,260*47
$BNRDD,1326,2019-02-21T02:27:49Z,27,3,169,A,0629.3264,N,12449.0563,E,84.80,A,4,259*40
$BNRDD,1326,2019-02-21T02:27:54Z,27,2,171,A,0629.3297,N,12449.0595,E,84.70,A,4,259*4E
$BNRDD,1326,2019-02-21T02:27:59Z,23,0,171,A,0629.3436,N,12449.0683,E,84.60,A,4,259*4D
$BNRDD,1326,2019-02-21T02:28:04Z,24,3,174,A,0629.3494,N,12449.0713,E,84.70,A,5,134*43
$BNRDD,1326,2019-02-21T02:28:09Z,25,3,177,A,0629.3509,N,12449.0719,E,84.70,A,5,134*43
$BNRDD,1326,2019-02-21T02:28:14Z,25,3,180,A,0629.3505,N,12449.0712,E,84.80,A,5,134*4F
$BNRDD,1326,2019-02-21T02:28:19Z,27,4,184,A,0629.3470,N,12449.0705,E,84.80,A,5,134*46
$BNRDD,1326,2019-02-21T02:28:24Z,26,2,186,A,0629.3448,N,12449.0698,E,84.80,A,5,134*43
$BNRDD,1326,2019-02-21T02:28:29Z,25,2,188,A,0629.3448,N,12449.0704,E,84.80,A,6,133*43
$BNRDD,1326,2019-02-21T02:28:34Z,31,6,194,A,0629.3450,N,12449.0710,E,84.80,A,6,133*4F
$BNRDD,1326,2019-02-21T02:28:39Z,33,4,198,A,0629.3454,N,12449.0711,E,84.80,A,6,134*4C
$BNRDD,1326,2019-02-21T02:28:44Z,35,3,201,A,0629.3461,N,12449.0709,E,84.80,A,6,133*4C
$BNRDD,1326,2019-02-21T02:28:49Z,33,1,202,A,0629.3477,N,12449.0703,E,84.80,A,6,134*4C
$BNRDD,1326,2019-02-21T02:28:54Z,33,2,204,A,0629.3480,N,12449.0696,E,84.80,A,6,133*47
$BNRDD,1326,2019-02-21T02:28:59Z,36,3,207,A,0629.3486,N,12449.0694,E,84.80,A,6,133*49
$BNRDD,1326,2019-02-21T02:29:04Z,34,1,208,A,0629.3488,N,12449.0692,E,84.80,A,5,134*43
$BNRDD,1326,2019-02-21T02:29:09Z,34,3,211,A,0629.3489,N,12449.0690,E,84.80,A,5,134*47
$BNRDD,1326,2019-02-21T02:29:14Z,35,4,215,A,0629.3490,N,12449.0686,E,84.80,A,5,134*46
$BNRDD,1326,2019-02-21T02:29:19Z,32,1,216,A,0629.3486,N,12449.0684,E,84.80,A,5,134*4F
$BNRDD,1326,2019-02-21T02:29:24Z,33,3,219,A,0629.3467,N,12449.0690,E,84.80,A,5,134*47
$BNRDD,1326,2019-02-21T02:29:29Z,31,0,219,A,0629.3449,N,12449.0696,E,84.80,A,5,134*41
$BNRDD,1326,2019-02-21T02:29:34Z,27,2,221,A,0629.3437,N,12449.0707,E,84.80,A,5,134*43
$BNRDD,1326,2019-02-21T02:29:39Z,26,3,224,A,0629.3418,N,12449.0717,E,84.80,A,5,134*47
$BNRDD,1326,2019-02-21T02:29:44Z,26,3,227,A,0629.3402,N,12449.0747,E,84.80,A,4,148*4A
$BNRDD,1326,2019-02-21T02:29:49Z,27,2,229,A,0629.3385,N,12449.0763,E,84.80,A,5,147*49
$BNRDD,1326,2019-02-21T02:29:54Z,28,3,232,A,0629.3368,N,12449.0769,E,84.80,A,5,147*48
$BNRDD,1326,2019-02-21T02:29:59Z,28,3,235,A,0629.3357,N,12449.0773,E,84.80,A,6,133*45
$BNRDD,1326,2019-02-21T02:30:04Z,29,2,237,A,0629.3331,N,12449.0770,E,84.90,A,6,133*45
$BNRDD,1326,2019-02-21T02:30:09Z,29,3,240,A,0629.3329,N,12449.0770,E,84.90,A,6,201*42
$BNRDD,1326,2019-02-21T02:30:14Z,26,1,241,A,0629.3351,N,12449.0771,E,84.80,A,6,201*4D
$BNRDD,1326,2019-02-21T02:30:19Z,27,2,243,A,0629.3346,N,12449.0770,E,84.80,A,6,200*46
$BNRDD,1326,2019-02-21T02:30:24Z,30,6,249,A,0629.3341,N,12449.0771,E,84.80,A,6,200*46
$BNRDD,1326,2019-02-21T02:30:29Z,34,4,253,A,0629.3338,N,12449.0771,E,84.80,A,6,200*48
$BNRDD,1326,2019-02-21T02:30:34Z,38,6,259,A,0629.3336,N,12449.0769,E,84.80,A,6,200*47
$BNRDD,1326,2019-02-21T02:30:39Z,37,2,261,A,0629.3336,N,12449.0769,E,84.80,A,6,205*4F
$BNRDD,1326,2019-02-21T02:30:44Z,39,5,266,A,0629.3339,N,12449.0770,E,84.80,A,6,199*4A
$BNRDD,1326,2019-02-21T02:30:49Z,38,1,267,A,0629.3342,N,12449.0771,E,84.80,A,6,199*4E
$BNRDD,1326,2019-02-21T02:30:54Z,37,2,269,A,0629.3348,N,12449.0772,E,84.80,A,6,140*4D
$BNRDD,1326,2019-02-21T02:30:59Z,38,4,273,A,0629.3356,N,12449.0761,E,84.70,A,7,132*44
$BNRDD,1326,2019-02-21T02:31:04Z,41,5,278,A,0629.3364,N,12449.0761,E,84.70,A,7,132*48
$BNRDD,1326,2019-02-21T02:31:09Z,43,5,283,A,0629.3370,N,12449.0761,E,84.70,A,6,204*41
$BNRDD,1326,2019-02-21T02:31:14Z,44,2,285,A,0629.3377,N,12449.0762,E,84.70,A,6,204*4F
$BNRDD,1326,2019-02-21T02:31:19Z,46,4,289,A,0629.3382,N,12449.0761,E,84.70,A,6,198*45
$BNRDD,1326,2019-02-21T02:31:24Z,40,0,289,A,0629.3383,N,12449.0755,E,84.70,A,6,197*40
$BNRDD,1326,2019-02-21T02:31:29Z,40,4,293,A,0629.3388,N,12449.0740,E,84.70,A,6,197*4D
$BNRDD,1326,2019-02-21T02:31:34Z,35,1,294,A,0629.3389,N,12449.0727,E,84.70,A,6,197*41
$BNRDD,1326,2019-02-21T02:31:39Z,37,4,298,A,0629.3391,N,12449.0721,E,84.70,A,6,133*46
$BNRDD,1326,2019-02-21T02:31:44Z,35,3,301,A,0629.3394,N,12449.0718,E,84.70,A,5,140*40
$BNRDD,1326,2019-02-21T02:31:49Z,35,1,302,A,0629.3414,N,12449.0723,E,84.70,A,6,133*4C
$BNRDD,1326,2019-02-21T02:31:55Z,37,4,306,A,0629.3443,N,12449.0714,E,84.70,A,5,141*42
$BNRDD,1326,2019-02-21T02:32:00Z,38,5,311,A,0629.3456,N,12449.0711,E,84.70,A,5,141*48
$BNRDD,1326,2019-02-21T02:32:05Z,34,1,312,A,0629.3479,N,12449.0721,E,84.60,A,5,140*48
$BNRDD,1326,2019-02-21T02:32:10Z,32,3,315,A,0629.3481,N,12449.0724,E,84.60,A,5,140*4D
$BNRDD,1326,2019-02-21T02:32:15Z,31,1,316,A,0629.3484,N,12449.0727,E,84.60,A,4,206*4C
$BNRDD,1326,2019-02-21T02:32:20Z,30,3,319,A,0629.3488,N,12449.0730,E,84.60,A,4,206*4C
$BNRDD,1326,2019-02-21T02:32:25Z,31,1,320,A,0629.3491,N,12449.0735,E,84.60,A,4,206*4D
$BNRDD,1326,2019-02-21T02:32:30Z,30,3,323,A,0629.3495,N,12449.0739,E,84.60,A,5,140*41
$BNRDD,1326,2019-02-21T02:32:35Z,31,2,325,A,0629.3498,N,12449.0743,E,84.60,A,5,140*42
$BNRDD,1326,2019-02-21T02:32:40Z,29,2,327,A,0629.3511,N,12449.0749,E,84.60,A,5,140*41
$BNRDD,1326,2019-02-21T02:32:45Z,31,5,332,A,0629.3508,N,12449.0741,E,84.70,A,6,139*42
$BNRDD,1326,2019-02-21T02:32:50Z,35,5,337,A,0629.3495,N,12449.0730,E,85.00,A,6,139*42
$BNRDD,1326,2019-02-21T02:32:55Z,36,5,342,A,0629.3494,N,12449.0728,E,85.10,A,6,139*4F
$BNRDD,1326,2019-02-21T02:33:00Z,36,5,347,A,0629.3493,N,12449.0722,E,85.10,A,6,139*46
$BNRDD,1326,2019-02-21T02:33:05Z,37,2,349,A,0629.3567,N,12449.0718,E,84.90,A,6,139*41
$BNRDD,1326,2019-02-21T02:33:10Z,36,2,351,A,0629.3586,N,12449.0709,E,84.90,A,6,139*42
$BNRDD,1326,2019-02-21T02:33:15Z,38,3,354,A,0629.3607,N,12449.0695,E,84.90,A,6,139*43
$BNRDD,1326,2019-02-21T02:33:20Z,40,5,359,A,0629.3601,N,12449.0697,E,85.00,A,5,261*40
$BNRDD,1326,2019-02-21T02:33:25Z,41,2,361,A,0629.3596,N,12449.0698,E,85.00,A,5,262*49
$BNRDD,1326,2019-02-21T02:33:30Z,42,4,365,A,0629.3591,N,12449.0695,E,85.00,A,5,262*46
$BNRDD,1326,2019-02-21T02:33:35Z,47,7,372,A,0629.3594,N,12449.0694,E,85.00,A,6,253*46
$BNRDD,1326,2019-02-21T02:33:40Z,47,2,374,A,0629.3593,N,12449.0696,E,85.00,A,6,181*4E
$BNRDD,1326,2019-02-21T02:33:45Z,46,4,378,A,0629.3591,N,12449.0695,E,85.00,A,6,181*41
